發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
107,12,17,08,50,2,10文山區,文山區木柵路4段76號對面,0,1,2,B03,1,78,3,8,50,14,09
107,12,17,08,50,2,10文山區,文山區木柵路4段76號對面,0,1,3,B01,1,65,3,8,50,14,09
107,12,16,13,20,2,10文山區,文山區秀明路2段停車格36號旁,0,2,1,B03,1,46,3,8,50,14,08
107,12,16,13,20,2,10文山區,文山區秀明路2段停車格36號旁,0,2,2,C03,1,59,2,8,50,14,08
107,12,16,13,20,2,10文山區,文山區秀明路2段停車格36號旁,0,2,3,H02,2,57,2,8,50,14,08
107,12,14,17,31,2,10文山區,文山區木柵路1段327號對面,0,2,1,B03,1,38,3,7,50,14,09
107,12,14,17,31,2,10文山區,文山區木柵路1段327號對面,0,2,2,C03,1,22,2,7,50,14,09
107,12,14,17,31,2,10文山區,文山區木柵路1段327號對面,0,2,3,H02,1,23,2,7,50,14,09
107,12,22,09,35,2,10文山區,文山區木柵路4段149巷口,0,1,1,C03,2,20,2,8,50,14,09
107,12,22,09,35,2,10文山區,文山區木柵路4段149巷口,0,1,2,B03,1,56,3,8,50,14,09
107,12,25,09,13,2,10文山區,文山區指南路1段60號,0,1,1,C03,2,47,2,6,50,14,09
107,12,25,15,42,2,10文山區,文山區木柵路5段(電線桿木深幹二十一),0,1,1,A11,1,55,3,8,40,14,09
107,12,25,15,42,2,10文山區,文山區木柵路5段(電線桿木深幹二十一),0,1,2,C03,1,20,2,8,40,14,09
107,12,25,15,42,2,10文山區,文山區木柵路5段(電線桿木深幹二十一),0,1,3,A05,1,42,3,8,40,14,09
107,12,25,15,42,2,10文山區,文山區木柵路5段(電線桿木深幹二十一),0,1,4,A05,1,54,3,8,40,14,09
107,12,19,07,34,2,10文山區,文山區萬芳路9-1號旁,0,1,1,B03,1,39,3,8,50,15,06
107,12,19,07,34,2,10文山區,文山區萬芳路9-1號旁,0,1,2,C03,1,26,2,8,50,15,06
107,12,19,13,15,2,10文山區,文山區木柵路1段87號前,0,1,1,B02,2,38,3,8,50,14,09
107,12,19,13,15,2,10文山區,文山區木柵路1段87號前,0,1,2,C03,2,53,2,8,50,14,09
107,12,19,13,15,2,10文山區,文山區木柵路1段87號前,0,1,3,B01,1,66,3,8,50,14,09
107,11,10,17,18,2,10文山區,文山區指南路2段69號前,0,1,1,F02,2,67,2,7,50,14,09
107,11,10,17,18,2,10文山區,文山區指南路2段69號前,0,1,2,C03,1,16,3,7,50,14,09
107,11,18,08,26,2,10文山區,文山區木新路3段50巷與興隆路4段179巷口,0,1,1,C03,1,50,2,8,40,4,01
107,11,18,08,26,2,10文山區,文山區木新路3段50巷與興隆路4段179巷口,0,1,2,B03,1,33,3,8,40,4,01
107,11,19,08,47,2,10文山區,文山區興隆路4段與下崙路口,0,1,1,B03,2,30,3,6,50,4,01
107,11,19,08,47,2,10文山區,文山區興隆路4段與下崙路口,0,1,2,C03,1,27,2,6,50,4,01
107,11,15,20,38,2,10文山區,文山區木柵路4段26號,0,1,1,B01,1,38,3,7,50,14,09
107,11,15,20,38,2,10文山區,文山區木柵路4段26號,0,1,2,C03,1,24,2,7,50,14,09
107,11,17,19,40,2,10文山區,文山區忠順街2段22號,0,1,1,C03,2,19,2,7,40,14,09
107,11,17,19,40,2,10文山區,文山區忠順街2段22號,0,1,2,B03,1,55,3,7,40,14,09
107,12,18,08,45,2,10文山區,文山區保儀路26巷11號,0,1,1,C03,1,41,2,8,40,14,09
107,12,18,08,45,2,10文山區,文山區保儀路26巷11號,0,1,2,C03,2,22,3,8,40,14,09
107,12,18,08,45,2,10文山區,文山區保儀路26巷11號,0,1,3,B03,1,48,3,8,40,14,09
107,12,10,16,44,2,10文山區,文山區木柵路1段292號,0,1,1,B02,1,69,3,8,50,14,09
107,12,10,16,44,2,10文山區,文山區木柵路1段292號,0,1,2,H02,2,47,2,8,50,14,09
107,11,02,19,20,2,10文山區,文山區木柵路2段與木柵路2段138巷口,0,1,1,B03,1,58,3,6,50,4,01
107,11,02,19,20,2,10文山區,文山區木柵路2段與木柵路2段138巷口,0,1,2,H01,2,29,2,6,50,4,01
107,11,09,20,37,2,10文山區,文山區木新路3段與木新路3段155巷口,0,1,1,C03,1,24,3,6,50,3,01
107,11,09,20,37,2,10文山區,文山區木新路3段與木新路3段155巷口,0,1,2,H01,2,9,2,6,50,3,01
107,11,20,12,35,2,10文山區,文山區木柵路1段與木柵路1段59巷口,0,2,1,C03,1,52,2,8,50,4,01
107,11,20,12,35,2,10文山區,文山區木柵路1段與木柵路1段59巷口,0,2,2,C03,1,25,2,8,50,4,01
107,11,26,17,33,2,10文山區,文山區政大一街220號旁,0,2,1,C03,2,47,2,6,30,14,09
107,11,26,17,33,2,10文山區,文山區政大一街220號旁,0,2,2,B12,1,71,3,6,30,14,09
107,11,26,17,33,2,10文山區,文山區政大一街220號旁,0,2,3,H02,1,10,2,6,30,14,09
107,12,04,14,45,2,10文山區,文山區新光路1段與萬壽橋口,0,1,1,C03,1,21,2,8,50,4,01
107,12,04,14,45,2,10文山區,文山區新光路1段與萬壽橋口,0,1,2,,3,0,,8,50,4,01
107,12,04,17,17,2,10文山區,文山區辛亥路7段與光輝路21巷口,0,2,1,B03,1,56,3,7,50,3,01
107,12,04,17,17,2,10文山區,文山區辛亥路7段與光輝路21巷口,0,2,2,C03,1,26,2,7,50,3,01
107,12,04,17,17,2,10文山區,文山區辛亥路7段與光輝路21巷口,0,2,3,H02,2,25,2,7,50,3,01
107,12,09,14,54,2,10文山區,文山區恆光街61巷與無名巷口,0,3,1,C03,1,18,2,6,30,3,01
107,12,09,14,54,2,10文山區,文山區恆光街61巷與無名巷口,0,3,2,C04,1,48,2,6,30,3,01
107,12,09,14,54,2,10文山區,文山區恆光街61巷與無名巷口,0,3,3,H02,2,48,2,6,30,3,01
107,12,12,20,07,2,10文山區,文山區木柵路2段8號旁,0,1,1,B01,1,27,3,7,50,14,09
107,12,12,20,07,2,10文山區,文山區木柵路2段8號旁,0,1,2,C03,2,42,2,7,50,14,09
107,12,20,07,55,2,10文山區,文山區興隆路4段145巷83弄與忠順街2段85巷1弄口,0,1,1,B03,2,27,3,8,50,4,01
107,12,20,07,55,2,10文山區,文山區興隆路4段145巷83弄與忠順街2段85巷1弄口,0,1,2,C03,2,45,2,8,50,4,01
107,12,20,07,55,2,10文山區,文山區興隆路4段145巷83弄與忠順街2段85巷1弄口,0,1,3,H02,1,3,3,8,50,4,01
107,12,20,09,47,2,10文山區,文山區秀明路1段197號對面,0,2,1,C03,1,18,2,8,50,14,08
107,12,20,09,47,2,10文山區,文山區秀明路1段197號對面,0,2,2,C03,1,22,2,8,50,14,08
107,10,24,08,40,2,10文山區,文山區木新路3段172巷與木新路3段172巷2弄口,0,1,1,C03,2,59,2,7,40,4,01
107,10,24,08,40,2,10文山區,文山區木新路3段172巷與木新路3段172巷2弄口,0,1,2,C03,1,36,3,7,40,4,01
107,12,01,20,20,2,10文山區,文山區木新路2段93號對面,0,1,2,C03,1,22,2,8,30,14,09
107,12,02,19,00,2,10文山區,文山區政大一街與無名巷口,0,1,1,B03,2,56,3,8,30,3,01
107,12,02,19,00,2,10文山區,文山區政大一街與無名巷口,0,1,2,H01,1,71,2,8,30,3,01
107,12,22,10,00,2,10文山區,文山區木柵路4段79號,0,1,1,B01,1,65,3,8,50,14,09
107,12,22,10,00,2,10文山區,文山區木柵路4段79號,0,1,2,F01,1,47,2,8,50,14,09
107,12,10,07,52,2,10文山區,文山區木柵路4段與萬芳路口,0,1,1,B12,1,52,3,6,50,3,02
107,11,10,11,28,2,10文山區,文山區興隆路4段與興隆路4段58巷口,0,1,1,B03,1,57,3,8,50,3,01
107,11,10,11,28,2,10文山區,文山區興隆路4段與興隆路4段58巷口,0,1,2,C03,1,52,2,8,50,3,01
107,11,10,13,20,2,10文山區,文山區萬芳路52-3號對面,0,1,1,C03,1,19,2,8,50,15,09
107,11,10,13,20,2,10文山區,文山區萬芳路52-3號對面,0,1,2,B03,3,0,,8,50,15,09
107,11,14,17,10,2,10文山區,文山區光輝路與光輝路21巷口,0,3,1,C03,1,24,2,8,40,4,01
107,11,14,17,10,2,10文山區,文山區光輝路與光輝路21巷口,0,3,2,C03,2,19,2,8,40,4,01
107,11,14,17,10,2,10文山區,文山區光輝路與光輝路21巷口,0,3,3,H02,1,16,2,8,40,4,01
107,11,17,22,40,2,10文山區,文山區木新路2段與恆光街口,0,2,1,C03,1,18,2,8,50,4,01
107,11,17,22,40,2,10文山區,文山區木新路2段與恆光街口,0,2,2,C03,2,21,2,8,50,4,01
107,11,24,10,30,2,10文山區,文山區萬和街與萬美街1段口,0,1,1,B03,1,54,3,8,40,5,02
107,11,24,10,30,2,10文山區,文山區萬和街與萬美街1段口,0,1,2,C03,1,28,2,8,40,5,02
107,11,25,14,40,2,10文山區,文山區木柵路1段與辛亥路6段口,0,1,1,C03,2,22,2,8,50,4,02
107,11,25,14,40,2,10文山區,文山區木柵路1段與辛亥路6段口,0,1,2,B03,2,54,3,8,50,4,02
107,11,26,08,00,2,10文山區,文山區一壽街41號與無名巷口旁,0,1,1,B03,2,52,3,7,30,3,02
107,11,26,08,00,2,10文山區,文山區一壽街41號與無名巷口旁,0,1,2,C03,2,45,2,7,30,3,02
107,11,26,16,37,2,10文山區,文山區保儀路與永安街22巷口,0,1,1,C03,1,33,2,6,50,4,02
107,11,26,16,37,2,10文山區,文山區保儀路與永安街22巷口,0,1,2,B03,1,55,3,6,50,4,02
107,12,02,01,54,2,10文山區,文山區秀明路2段8號,0,1,1,B02,1,47,3,8,50,14,09
107,12,02,01,54,2,10文山區,文山區秀明路2段8號,0,1,2,H01,1,26,2,8,50,14,09
107,12,02,19,00,2,10文山區,文山區木柵路4段31-1號,0,2,1,C03,2,31,2,8,50,14,09
107,12,02,19,00,2,10文山區,文山區木柵路4段31-1號,0,2,2,B03,2,45,3,8,50,14,09
107,12,02,19,00,2,10文山區,文山區木柵路4段31-1號,0,2,3,H02,2,31,2,8,50,14,09
107,12,11,14,37,2,10文山區,文山區木柵路3段43號前,0,1,1,B03,1,75,3,7,50,14,09
107,12,11,14,37,2,10文山區,文山區木柵路3段43號前,0,1,2,C03,2,54,2,7,50,14,09
107,12,12,08,20,2,10文山區,文山區木柵路5段116號,0,1,1,B02,1,64,3,6,50,14,09
107,12,12,08,20,2,10文山區,文山區木柵路5段116號,0,1,2,F06,1,37,2,6,50,14,09
107,12,18,19,10,2,10文山區,文山區指南路2段與指南路2段45巷口,0,2,1,C03,1,52,2,8,50,3,02
107,12,18,19,10,2,10文山區,文山區指南路2段與指南路2段45巷口,0,2,2,H01,2,11,2,8,50,3,02
107,11,01,05,10,2,10文山區,文山區萬美街1段與和平東路4段口,0,1,1,B01,1,61,3,6,50,03,01
107,11,01,05,10,2,10文山區,文山區萬美街1段與和平東路4段口,0,1,2,H01,2,65,2,6,50,03,01
107,11,03,00,50,2,10文山區,文山區興隆路4段66巷與興隆路4段口,0,2,1,C03,1,21,2,7,50,04,01
107,11,03,00,50,2,10文山區,文山區興隆路4段66巷與興隆路4段口,0,2,2,C03,1,18,2,7,50,04,01
107,11,10,17,20,2,10文山區,文山區木柵路1段238巷與木柵路1段口,0,1,1,C03,1,32,2,7,50,04,01
107,11,10,17,20,2,10文山區,文山區木柵路1段238巷與木柵路1段口,0,1,2,C03,1,34,3,7,50,04,01
107,11,10,17,20,2,10文山區,文山區木柵路1段238巷與木柵路1段口,0,1,3,B01,1,68,3,7,50,04,01
107,11,15,15,01,2,10文山區,文山區木柵路1段與試院路口雙號巷口,0,1,1,B03,2,41,3,8,50,03,01
107,11,15,15,01,2,10文山區,文山區木柵路1段與試院路口雙號巷口,0,1,2,C03,1,47,2,8,50,03,01
107,11,18,21,20,2,10文山區,文山區興隆路4段與忠順街2段口,0,1,1,B03,1,33,3,7,50,04,01
107,11,18,21,20,2,10文山區,文山區興隆路4段與忠順街2段口,0,1,2,C03,1,24,2,7,50,04,01
107,11,28,08,25,2,10文山區,文山區信義快速道路與信義快速道路口文山隧道南往北車道,0,3,1,A12,1,37,3,6,70,06,09
107,11,28,08,25,2,10文山區,文山區信義快速道路與信義快速道路口文山隧道南往北車道,0,3,2,B03,1,38,2,6,70,06,09
107,11,28,08,25,2,10文山區,文山區信義快速道路與信義快速道路口文山隧道南往北車道,0,3,3,B03,2,56,2,6,70,06,09
107,11,28,08,25,2,10文山區,文山區信義快速道路與信義快速道路口文山隧道南往北車道,0,3,4,B03,1,81,3,6,70,06,09
107,11,28,08,25,2,10文山區,文山區信義快速道路與信義快速道路口文山隧道南往北車道,0,3,5,H02,2,31,2,6,70,06,09
107,12,01,16,30,2,10文山區,文山區木柵路5段與文和橋口,0,4,1,C03,1,16,2,7,50,03,01
107,12,01,16,30,2,10文山區,文山區木柵路5段與文和橋口,0,4,2,C03,1,18,2,7,50,03,01
107,12,01,16,30,2,10文山區,文山區木柵路5段與文和橋口,0,4,3,H02,1,17,2,7,50,03,01
107,12,01,16,30,2,10文山區,文山區木柵路5段與文和橋口,0,4,4,H02,1,17,2,7,50,03,01
107,10,25,09,00,2,10文山區,文山區木柵路5段192號停車格,0,1,1,C03,1,29,2,8,50,14,09
107,10,25,09,00,2,10文山區,文山區木柵路5段192號停車格,0,1,2,A12,1,48,3,8,50,14,09
107,12,12,08,00,2,10文山區,文山區興隆路4段57巷與木柵路2段67巷口,0,1,1,C03,1,37,3,7,40,04,01
107,12,12,08,00,2,10文山區,文山區興隆路4段57巷與木柵路2段67巷口,0,1,2,C03,2,48,2,7,40,04,01
107,12,12,13,10,2,10文山區,文山區木新路3段95巷與木新路3段口,0,1,1,B01,4,0,4,6,50,03,01
107,12,12,13,10,2,10文山區,文山區木新路3段95巷與木新路3段口,0,1,2,C03,2,19,2,6,50,03,01
107,11,16,21,43,2,10文山區,文山區木柵路1段與富山路口,0,1,1,B03,1,37,3,8,50,3,01
107,11,16,21,43,2,10文山區,文山區木柵路1段與富山路口,0,1,2,C03,1,17,2,8,50,3,01
107,11,25,13,28,2,10文山區,文山區木新路2段與永安街22巷口,0,3,1,C03,1,24,2,8,50,3,01
107,11,25,13,28,2,10文山區,文山區木新路2段與永安街22巷口,0,3,2,C03,1,29,2,8,50,3,01
107,11,25,13,28,2,10文山區,文山區木新路2段與永安街22巷口,0,3,3,H02,2,24,2,8,50,3,01
107,11,29,15,52,2,10文山區,文山區忠順街1段與保儀路口,0,1,1,B03,2,24,3,8,50,4,01
107,11,29,15,52,2,10文山區,文山區忠順街1段與保儀路口,0,1,2,C03,1,44,2,8,50,4,01
107,12,01,20,20,2,10文山區,文山區木新路2段93號對面,0,1,1,B01,1,58,3,8,30,14,09
107,12,10,07,52,2,10文山區,文山區木柵路4段與萬芳路口,0,1,2,C03,1,37,2,6,50,3,02
107,12,10,17,30,2,10文山區,文山區辛亥路7段20巷與辛亥路7段口,0,2,1,C03,1,31,2,6,50,3,01
107,12,10,17,30,2,10文山區,文山區辛亥路7段20巷與辛亥路7段口,0,2,2,C03,1,31,2,6,50,3,01
107,12,11,09,20,2,10文山區,文山區指南路3段34巷指南幹63號,0,1,1,C03,1,40,2,7,30,14,09
107,12,11,09,20,2,10文山區,文山區指南路3段34巷指南幹63號,0,1,2,B03,1,44,3,7,30,14,09
107,12,18,20,30,2,10文山區,文山區忠順街2段22號,0,1,1,C03,1,60,2,8,50,13,09
107,12,18,20,30,2,10文山區,文山區忠順街2段22號,0,1,2,B03,1,58,3,8,50,13,09
107,12,21,13,50,2,10文山區,文山區政大一街與政大二街口,0,2,1,C03,1,28,2,8,30,3,01
107,12,21,13,50,2,10文山區,文山區政大一街與政大二街口,0,2,2,C03,2,24,2,8,30,3,01
107,10,11,13,55,2,10文山區,文山區木新路3段與忠順街1段26巷口,0,1,1,A02,1,54,3,7,50,14,09
107,10,11,13,55,2,10文山區,文山區木新路3段與忠順街1段26巷口,0,1,2,H02,2,75,2,7,50,14,09
107,11,06,14,10,2,10文山區,文山區木新路2段123號,0,1,1,C03,4,0,4,8,50,14,09
107,11,06,14,10,2,10文山區,文山區木新路2段123號,0,1,2,C03,2,24,2,8,50,14,09
107,11,06,14,10,2,10文山區,文山區木新路2段123號,0,1,3,B12,1,40,3,8,50,14,09
107,11,07,09,34,2,10文山區,文山區辛亥路7段與辛亥路7段5巷口,0,2,1,B12,1,42,3,8,50,3,02
107,11,07,09,34,2,10文山區,文山區辛亥路7段與辛亥路7段5巷口,0,2,2,C03,1,24,2,8,50,3,02
107,11,07,09,34,2,10文山區,文山區辛亥路7段與辛亥路7段5巷口,0,2,3,C03,2,46,2,8,50,3,02
107,11,11,16,30,2,10文山區,文山區新光路2段機場捷運站前,0,1,1,C03,2,30,2,8,50,11,06
107,11,11,16,30,2,10文山區,文山區新光路2段機場捷運站前,0,1,2,B03,1,37,3,8,50,11,06
107,11,11,22,42,2,10文山區,文山區秀明路1段與木柵路3段169巷口,0,1,1,B03,1,28,3,7,50,3,02
107,11,11,22,42,2,10文山區,文山區秀明路1段與木柵路3段169巷口,0,1,2,C03,1,39,2,7,50,3,02
107,11,13,21,05,2,10文山區,文山區木柵路1段與光輝路口,0,1,1,B03,1,49,3,6,50,3,01
107,11,13,21,05,2,10文山區,文山區木柵路1段與光輝路口,0,1,2,H01,2,54,2,6,50,3,01
107,11,17,17,50,2,10文山區,文山區木新路3段與忠順街1段26巷口,0,2,1,H01,2,70,2,6,50,3,01
107,11,17,17,50,2,10文山區,文山區木新路3段與忠順街1段26巷口,0,2,2,C03,1,40,2,6,50,3,01
107,11,18,09,15,2,10文山區,文山區木柵路3段與保儀路口,0,2,1,C03,1,29,2,8,50,3,01
107,11,18,09,15,2,10文山區,文山區木柵路3段與保儀路口,0,2,2,H01,2,49,2,8,50,3,01
107,11,18,09,15,2,10文山區,文山區木柵路3段與保儀路口,0,2,3,B11,1,52,3,8,50,3,01
107,11,22,07,45,2,10文山區,文山區萬寧街17號,0,1,1,C03,1,22,2,6,50,12,09
107,11,22,07,45,2,10文山區,文山區萬寧街17號,0,1,2,C03,1,53,3,6,50,12,09
107,11,29,19,36,2,10文山區,文山區秀明路1段與久康街口,0,3,1,C03,1,22,2,8,50,4,02
107,11,29,19,36,2,10文山區,文山區秀明路1段與久康街口,0,3,2,C03,1,52,2,8,50,4,02
107,11,29,19,36,2,10文山區,文山區秀明路1段與久康街口,0,3,3,C03,2,40,2,8,50,4,02
107,12,08,06,37,2,10文山區,文山區木柵路1段與辛亥路6段口,0,1,1,B03,1,63,3,6,50,4,01
107,12,08,06,37,2,10文山區,文山區木柵路1段與辛亥路6段口,0,1,2,C03,1,54,2,6,50,4,01
107,11,22,06,30,2,10文山區,文山區懷恩隧道,0,1,1,,3,0,,6,50,6,09
107,11,22,06,30,2,10文山區,文山區懷恩隧道,0,1,2,C03,1,57,2,6,50,6,09
107,12,27,08,13,2,10文山區,文山區木柵路4段33巷與萬芳路口,0,1,1,B03,2,38,3,6,50,3,02
107,12,27,08,13,2,10文山區,文山區木柵路4段33巷與萬芳路口,0,1,2,B03,1,63,2,6,50,3,02
107,12,27,14,20,2,10文山區,文山區木新路3段50巷與木新路3段50巷7弄口,0,1,1,B03,1,47,3,6,30,4,01
107,12,27,14,20,2,10文山區,文山區木新路3段50巷與木新路3段50巷7弄口,0,1,2,C03,2,31,2,6,30,4,01
107,12,31,22,49,2,10文山區,文山區秀明路1段與久康街口,0,2,1,C03,2,18,2,6,50,4,01
107,12,31,22,49,2,10文山區,文山區秀明路1段與久康街口,0,2,2,B03,1,35,3,6,50,4,01
107,12,31,22,49,2,10文山區,文山區秀明路1段與久康街口,0,2,3,H02,2,18,2,6,50,4,01
107,12,31,16,33,2,10文山區,文山區木柵路1段與辛亥路6段口,0,2,1,B03,1,18,3,6,50,4,01
107,12,31,16,33,2,10文山區,文山區木柵路1段與辛亥路6段口,0,2,2,C03,1,21,2,6,50,4,01
107,12,31,16,33,2,10文山區,文山區木柵路1段與辛亥路6段口,0,2,3,H02,2,21,2,6,50,4,01
107,12,29,14,25,2,10文山區,文山區木柵路1段與辛亥路7段口,0,2,1,C03,1,26,3,8,50,4,02
107,12,29,14,25,2,10文山區,文山區木柵路1段與辛亥路7段口,0,2,2,C03,1,45,2,8,50,4,02
107,12,29,14,25,2,10文山區,文山區木柵路1段與辛亥路7段口,0,2,3,H02,2,40,2,8,50,4,02
107,12,30,11,33,2,10文山區,文山區木柵路2段138巷與興隆路4段101巷口,0,2,1,B03,2,48,3,8,30,4,02
107,12,30,11,33,2,10文山區,文山區木柵路2段138巷與興隆路4段101巷口,0,2,2,C03,1,59,2,8,30,4,02
107,12,30,11,33,2,10文山區,文山區木柵路2段138巷與興隆路4段101巷口,0,2,3,H02,2,60,2,8,30,4,02
107,04,07,04,55,2,10文山區,文山區興隆路2段220巷31弄與興隆路2段220巷口口,0,3,2,C03,2,30,2,6,40,4,01
107,04,07,04,55,2,10文山區,文山區興隆路2段220巷31弄與興隆路2段220巷口口,0,3,1,C03,2,24,2,6,40,4,01
107,04,07,04,55,2,10文山區,文山區興隆路2段220巷31弄與興隆路2段220巷口口,0,3,3,H02,2,20,2,6,40,4,01
107,05,16,10,00,2,10文山區,文山區辛亥路4段222巷口,0,1,1,C03,1,19,2,8,50,14,09
107,05,16,10,00,2,10文山區,文山區辛亥路4段222巷口,0,1,2,B01,1,58,3,8,50,14,09
107,01,11,18,05,2,10文山區,文山區景興路10巷2號與景隆街36巷口,0,1,2,C03,2,54,2,8,40,3,01
107,01,11,18,05,2,10文山區,文山區景興路10巷2號與景隆街36巷口,0,1,1,,4,0,4,8,40,3,01
107,01,18,07,00,2,10文山區,文山區興隆路2段244巷39弄13號,0,1,1,B03,2,47,3,8,30,14,09
107,01,18,07,00,2,10文山區,文山區興隆路2段244巷39弄13號,0,1,2,H01,1,64,2,8,30,14,09
107,01,27,11,49,2,10文山區,文山區汀州路4段與羅斯福路5段218巷口口,0,2,1,C03,1,49,3,8,50,3,01
107,01,27,11,49,2,10文山區,文山區汀州路4段與羅斯福路5段218巷口口,0,2,2,C03,1,18,2,8,50,3,01
107,01,27,11,49,2,10文山區,文山區汀州路4段與羅斯福路5段218巷口口,0,2,3,B12,1,66,3,8,50,3,01
107,01,27,11,49,2,10文山區,文山區汀州路4段與羅斯福路5段218巷口口,0,2,4,H02,2,41,2,8,50,3,01
107,02,21,07,10,2,10文山區,文山區景華街52巷與景興路102巷口口,0,3,1,F01,1,14,2,8,50,3,02
107,02,21,07,10,2,10文山區,文山區景華街52巷與景興路102巷口口,0,3,2,C03,2,44,2,8,50,3,02
107,02,21,07,10,2,10文山區,文山區景華街52巷與景興路102巷口口,0,3,3,H02,2,15,2,8,50,3,02
107,01,06,10,11,2,10文山區,文山區羅斯福路5段與興隆路1段口,0,2,1,C03,2,31,2,6,50,14,09
107,01,06,10,11,2,10文山區,文山區羅斯福路5段與興隆路1段口,0,2,2,C03,1,43,2,6,50,14,09
107,03,23,07,45,2,10文山區,文山區興隆路3段與興隆路3段192巷口口,0,1,1,C03,1,58,3,8,50,3,01
107,03,23,07,45,2,10文山區,文山區興隆路3段與興隆路3段192巷口口,0,1,2,C03,1,25,2,8,50,3,01
107,01,08,17,37,2,10文山區,文山區辛亥路5段89號,0,1,1,C03,1,21,3,6,50,14,09
107,01,08,17,37,2,10文山區,文山區辛亥路5段89號,0,1,2,C03,1,35,2,6,50,14,09
107,01,09,12,05,2,10文山區,文山區興隆路3段與辛亥路4段口,0,2,1,C03,1,19,2,8,50,14,09
107,01,09,12,05,2,10文山區,文山區興隆路3段與辛亥路4段口,0,2,2,C04,2,58,2,8,50,14,09
107,01,09,14,38,2,10文山區,文山區水源快速道路北往南194號燈桿,0,2,1,B02,1,27,2,7,60,14,09
107,01,09,14,38,2,10文山區,文山區水源快速道路北往南194號燈桿,0,2,2,,3,0,,7,60,14,09
107,01,09,14,38,2,10文山區,文山區水源快速道路北往南194號燈桿,0,2,3,H02,1,23,2,7,60,14,09
107,01,10,08,23,2,10文山區,文山區辛亥路4段229號,0,2,1,C03,1,34,2,8,50,14,09
107,01,10,08,23,2,10文山區,文山區辛亥路4段229號,0,2,2,A02,1,39,3,8,50,14,09
107,01,10,08,23,2,10文山區,文山區辛亥路4段229號,0,2,3,C03,2,21,2,8,50,14,09
107,02,06,08,40,2,10文山區,文山區辛亥路4段91號前,0,1,1,C03,1,28,2,7,50,14,09
107,02,06,08,40,2,10文山區,文山區辛亥路4段91號前,0,1,2,B03,2,46,3,7,50,14,09
107,02,13,12,28,2,10文山區,文山區景興路42巷8弄與羅斯福路6段159巷口口,0,1,2,C03,1,63,3,7,50,04,01
107,02,13,12,28,2,10文山區,文山區景興路42巷8弄與羅斯福路6段159巷口口,0,1,1,B01,1,43,3,7,50,04,01
